,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapping - ArchivesSpace Resource record SECTION,Resource Identifying Information,Resource Identifying Information,Resource Identifying Information,Archival Object Context Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Dates,Dates,Dates,Dates,Dates,Dates,Dates (2),Dates (2),Dates (2),Dates(2),Dates (2),Dates (2),Dates (3),Dates (3),Dates (3),Dates(3),Dates (3),Dates (3),Dates (4),Dates (4),Dates (4),Dates(4),Dates (4),Dates (4),Dates (5),Dates (5),Dates (5),Dates(5),Dates 53),Dates (5),Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,
,,mt839rq8746,,cy300kb2355,"Official Commission Transcript, Friedrich K. von EBERSTEIN, 6 July 1946",H-1007,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-06,,single,1946-07-06,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),55 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cy300kb2355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-31, (b) Mimeograph, pp. 2201-2223",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sr800kn0109,"Official Commission Transcript, Gunther REINICKE, 6 July 1946",H-1008,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-06,,single,1946-07-06,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),15 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sr800kn0109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-8, (b) Mimeograph, pp. 2224-2229",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xb077gq0703,"Official Commission Transcript, Gunther REINICKE, 5 July 1946",H-1009,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-05,,single,1946-07-05,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),67 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xb077gq0703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-38, (b) Mimeograph, pp. 2230-2257",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fy964ct6991,"Official Commission Transcript, Werner BEST, 5 July 1946",H-1010,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-05,,single,1946-07-05,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),30 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fy964ct6991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-15, (b) Mimeograph, pp. 2258-2271",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sz368fk7077,"Official Commission Transcript, Hans ROESSNER, 4 July 1946",H-1011,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-04,,single,1946-07-04,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),21 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sz368fk7077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-11, (b) Mimeograph, pp. 2272-2280",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,cp192jw9324,"Official Commission Transcript, Hans EHLICH, 4 July 1946",H-1012,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-04,,single,1946-07-04,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),103 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cp192jw9324,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-57, (b) Mimeograph, pp. 2281-2325",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kh590cv9578,"Official Commission Transcript, Werner BEST, 6 July 1946",H-1013,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-06,,single,1946-07-06,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),65 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kh590cv9578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-37, (b) Mimeograph, pp. 2326-2352",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mr851yh3795,"Official Commission Transcript, Hans ROESSNER, 5 July 1946",H-1014,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-05,,single,1946-07-05,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),96 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mr851yh3795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-53, (b) Mimeograph, pp. 2353-2393",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fs510tk0902,"Official Commission Transcript, Einhardt RATHCKE, 26 June 1946",H-1015,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),32 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fs510tk0902,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-17, (b) Mimeograph, pp. 2394-2407",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nz689xj9947,"Official Commission Transcript, Werner BEST, 8 July 1946",H-1016,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-08,,single,1946-07-08,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),63 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nz689xj9947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-36, (b) Mimeograph, pp. 2408-2433",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zy992zs3819,"Official Commission Transcript, Karl WAHL, 15 July 1946",H-1017,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-15,,single,1946-07-15,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),103 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zy992zs3819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-58, (b) Mimeograph, pp. 2434-2476",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yy833bw4560,"Official Commission Transcript, Paul HAUSSER, 19 July 1946",H-1018,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-19,,single,1946-07-19,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),68 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yy833bw4560,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-36, (b) Mimeograph, pp. 2477-2503",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ks163fj7244,"Official Commission Transcript, Johann WEGSCHEIDER, 16 July 1946",H-1019,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-16,,single,1946-07-16,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),42 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ks163fj7244,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-24, (b) Mimeograph, pp. 2504-2520",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,hn656yt5969,"Official Commission Transcript, Karl O.K. KAUFMANN, 16 July 1946",H-1020,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-16,,single,1946-07-16,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),42 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/hn656yt5969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-23, (b) Mimeograph, pp. 2521-2538",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ws754ds6740,"Official Commission Transcript, Werner SCHAEFER, 18 July 1946",H-1021,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-18,,single,1946-07-18,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),54 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ws754ds6740,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-31, (b) Mimeograph, pp. 2539-2560",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kc377gx6318,"Official Commission Transcript, SS - Affidavits, 10 July 1946",H-1022,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-10,,single,1946-07-10,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),29 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kc377gx6318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-16, (b) Mimeograph, pp. 2561-2572",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tz433gb5476,"Official Commission Transcript, von ROEDERN, 1 July 1946",H-1023,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-01,,single,1946-07-01,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),33 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tz433gb5476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-18, (b) Mimeograph, pp. 2573-2585",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wp780fk7528,"Official Commission Transcript, Hans WEGSCHEIDER, 15 July 1946",H-1024,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-15,,single,1946-07-15,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),17 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wp780fk7528,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-9, (b) Mimeograph, pp. 2586-2592",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jy371bf6785,"Official Commission Transcript, Wilhelm von LIST, 4 July 1946",H-1025,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-04,,single,1946-07-04,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),41 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jy371bf6785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-22, (b) Mimeograph, pp. 2593-2610",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nz239sn3572,"Official Commission Transcript, General Staff Affidavits, 16 July 1946",H-1026,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-16,,single,1946-07-16,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),49 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nz239sn3572,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-27, (b) Mimeograph, pp. 2611-2631",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yp801sm1158,"Official Commission Transcript, Erich von MANSTEIN, 4 July 1946",H-1027,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-04,,single,1946-07-04,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),104 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yp801sm1158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-58, (b) Mimeograph, pp. 2632-2675",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xx121jq0027,"Official Commission Transcript, Martin HAUFFE, 17 July 1946",H-1028,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-17,,single,1946-07-17,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),29 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xx121jq0027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-15, (b) Mimeograph, pp. 2676-2688",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ny187jb5988,"Official Commission Transcript, Otto von WALDENFELS, 17 July 1946",H-1029,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-17,,single,1946-07-17,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),50 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ny187jb5988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-26, (b) Mimeograph, pp. 2689-2711",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pz349vr7819,"Official Commission Transcript, Johann A. MOHR, 3 July 1946",H-1030,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-03,,single,1946-07-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),23 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pz349vr7819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-12, (b) Mimeograph, pp. 2712-2721",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wb489xd1574,"Official Commission Transcript, Martin HAUFFE, 16 July 1946",H-1031,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-16,,single,1946-07-16,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),37 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wb489xd1574,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-19, (b) Mimeograph, pp. 2722-2738",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
